index,account_id,source,source_group,deal_stage,stage_ordinal,outcome,is_won,is_closed,notes_sentiment,notes_word_count,lead_owner,company
59000,BAb8898fBEF5E21,LinkedIn Outreach,Outbound,Negotiation,5,Open,0,0,0.2,3,Mikayla Byrd,Hayes Group
59001,1607ED4fEad3be8,Referral,Referral / Partner,Closed Won,7,Won,1,1,0.0,3,Austin Castillo,"Ortega, Arellano and Atkinson"
59002,b13fa4F3d62a204,Organic Search (SEO),Inbound,On Hold,6,Open,0,0,0.15,8,Gene Townsend,Phelps Group
59003,2E0C0aD868D24c1,Organic Search (SEO),Inbound,On Hold,6,Open,0,0,0.0,4,Victoria Guerra,Lutz-Mcneil
59004,F853537a2E37C99,Chatbot,Inbound,Disqualified,9,Lost,0,1,0.0,6,Casey Palmer,Ho PLC
59005,294BbF9366e7dd2,Cold Email,Outbound,New Lead,0,Open,0,0,-0.3333,6,Yvonne Burton,Perkins-Allison
59006,967C7fD449173Fa,Content Marketing,Inbound,Closed Won,7,Won,1,1,-0.2,8,Craig Zavala,Spence-Nelson
59007,dEDCddfc6C30add,Podcast,Events,Qualified,2,Open,0,0,-0.0388,5,Kathryn Mathews,"Harrington, Terrell and Silva"
59008,8F1eDCbae7DbaE3,Podcast,Events,Contacted,3,Open,0,0,-0.1556,4,Alexander Kim,Khan-Franco
59009,7aBF6Bf716D85DE,Purchased List,Outbound,Qualified,2,Open,0,0,0.0,7,Roberto Dudley,Wong-Holt
59010,10d05c8bfB54Cb9,Partner Program,Referral / Partner,Negotiation,5,Open,0,0,0.1,6,Ian Ortega,Rios LLC
59011,BACE3CBfa64a4cE,Facebook Ads,Paid Ads,Qualified,2,Open,0,0,-0.1,8,Martha Cameron,Haney-Wallace
59012,ea5b3EAbBf422cC,Referral,Referral / Partner,Disqualified,9,Lost,0,1,-0.05,6,Madeline Lynch,Banks Ltd
59013,398C55e904e8a11,Facebook Ads,Paid Ads,Contacted,3,Open,0,0,0.0833,4,Sean Stafford,Valencia-Gonzales
59014,bb3EaD2b6f6Ece6,Content Marketing,Inbound,On Hold,6,Open,0,0,0.2341,6,Reginald Benson,Koch LLC
59015,cFa0F18e72bE6c6,Retargeting Ads,Paid Ads,Proposal Sent,4,Open,0,0,0.0,4,Jodi Lamb,Livingston-Huff
59016,fA1Ba46A50d64Ef,Trade Show,Events,Negotiation,5,Open,0,0,0.75,3,Henry Griffith,"Ayers, Dillon and Case"
59017,c87Ce49Ac2Fea61,Cold Call,Outbound,Contacted,3,Open,0,0,-0.1833,6,Sophia Mcneil,Landry-Eaton
59018,e1b6EaFD3090c0F,Referral,Referral / Partner,Contacted,3,Open,0,0,0.0,4,Chelsea West,"Calderon, Gross and Savage"
59019,8df86DCBA926bcc,Podcast,Events,Contacted,3,Open,0,0,0.0,6,Ruben Gregory,"Brooks, Kerr and Mcgrath"
59020,3FACFe357DA664c,Purchased List,Outbound,Negotiation,5,Open,0,0,-0.25,3,Vincent Rojas,Cobb-Michael
59021,aFe38FAEB751ac1,Networking Event,Events,Negotiation,5,Open,0,0,0.0,5,Jimmy Ponce,Vaughn and Sons
59022,ae0E57fF28F8862,Direct Traffic,Inbound,New Lead,0,Open,0,0,0.0,3,Connor Dominguez,"Harrington, Douglas and Weber"
59023,7601BBA53dFc3D1,Direct Traffic,Inbound,Negotiation,5,Open,0,0,0.25,5,Tracey Franco,"Odonnell, Chan and Cross"
59024,5AACcE1bc74b05A,Content Marketing,Inbound,New Lead,0,Open,0,0,0.25,8,Deanna Keith,Davidson-Rojas
59025,74256a5E7334ebE,Facebook Ads,Paid Ads,Closed Won,7,Won,1,1,0.0,4,Carly Wilkerson,"Zuniga, Goodman and Woods"
59026,5aA7CcAec6bC42E,Trade Show,Events,Negotiation,5,Open,0,0,0.0,8,Stanley Benton,Whitehead PLC
59027,D2A856ec5Eb1756,Other,Other,Re-engagement,1,Open,0,0,0.1,6,Andre Underwood,Clay-Cox
59028,D2939DaEfCb71ac,Trade Show,Events,Negotiation,5,Open,0,0,0.5,5,Vanessa Reeves,Johnson-Marks
59029,D77B62D14baD7Db,Referral,Referral / Partner,Negotiation,5,Open,0,0,0.3,4,Ernest Tyler,Mitchell-Peterson
59030,E76Ddc83fAbED29,Podcast,Events,Qualified,2,Open,0,0,0.375,7,Colton Patton,Soto-Mcconnell
59031,b6bbfFC5fFAaBbE,Google Ads,Paid Ads,New Lead,0,Open,0,0,-0.25,3,Karen Chapman,Castro Ltd
59032,784112527F66A77,Google Ads,Paid Ads,Qualified,2,Open,0,0,0.0,8,Andres Hebert,"Good, Mccarthy and Cross"
59033,1282A32DCBcBCD7,Chatbot,Inbound,On Hold,6,Open,0,0,0.1071,6,Suzanne Gallagher,"Colon, Andrews and Moon"
59034,Db5dac5CCb45F00,Content Marketing,Inbound,Proposal Sent,4,Open,0,0,0.1111,7,Jenna Choi,Patton Group
59035,ceE3d4A8ed4FC4E,Retargeting Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,6,Katie Massey,"Oconnor, Horne and Solis"
59036,92B43FFB04FA9e7,Social Media,Social Media,Re-engagement,1,Open,0,0,0.0,8,Hector Brandt,Lutz LLC
59037,2EA1CFbfa130eEE,Cold Call,Outbound,Re-engagement,1,Open,0,0,0.425,6,Lauren Bartlett,Carey and Sons
59038,DAfF2894b30ceCA,Direct Traffic,Inbound,On Hold,6,Open,0,0,0.0,5,Karina Garcia,"Merritt, Gross and Macias"
59039,5E1dccb8F2d0C3e,Social Media,Social Media,Negotiation,5,Open,0,0,0.0,5,Spencer Houston,Ball Inc
59040,CC44663aE5FdC15,Other,Other,Negotiation,5,Open,0,0,0.0,5,Deanna Diaz,Padilla-Merritt
59041,FAFFb48EBFcEf27,Podcast,Events,Closed Lost,8,Lost,0,1,0.125,6,Whitney Greene,Simpson Ltd
59042,7C201E1BcEcDbc7,Partner Program,Referral / Partner,On Hold,6,Open,0,0,0.0,5,Lauren Browning,Escobar-Hoffman
59043,f8a3D6eB61C8A5e,Direct Traffic,Inbound,Qualified,2,Open,0,0,-0.1,7,Alexandra Carlson,Mueller Inc
59044,eE8b5d90A74eceB,Organic Search (SEO),Inbound,Disqualified,9,Lost,0,1,0.0,7,Sonya Cobb,"Watkins, Macdonald and Giles"
59045,ab6a6714Dbb4efB,Trade Show,Events,Negotiation,5,Open,0,0,0.0,8,Loretta Farley,"Lozano, Orozco and Hatfield"
59046,1CAFF1FBd0cf9fd,Referral,Referral / Partner,On Hold,6,Open,0,0,0.0,4,Becky Osborn,Mckee Ltd
59047,7FA5ebBd96Bb9dB,Social Media,Social Media,Disqualified,9,Lost,0,1,0.25,5,Terrence Adkins,Harrington PLC
59048,6e2f6dFaDA715eb,Referral,Referral / Partner,New Lead,0,Open,0,0,0.0,7,Kristen Cook,Maldonado Group
59049,1a7d5837dbb5Ebe,Google Ads,Paid Ads,Proposal Sent,4,Open,0,0,-0.1,7,Duane Browning,Fox-West
59050,03F725965bb8C43,Networking Event,Events,Negotiation,5,Open,0,0,0.2,7,Jillian Stafford,Maynard-Barr
59051,9A8CE1Eb6f35bc5,Website Form,Inbound,Closed Won,7,Won,1,1,0.0,6,Angelica Conrad,"Ellis, Duffy and Buckley"
59052,e069ddd1F3C0C9B,Direct Traffic,Inbound,Closed Won,7,Won,1,1,-0.125,6,Franklin Glenn,Lara-Hodge
59053,19cbF33c5a8750F,Website Form,Inbound,Re-engagement,1,Open,0,0,0.25,3,Brandy Banks,"Mendoza, Oconnor and Mooney"
59054,dacaC11abbb9bAB,Podcast,Events,Re-engagement,1,Open,0,0,0.0,3,Jeanne Webster,"Wu, Nolan and Hays"
59055,9AAB7C7Fb7d8CEa,Google Ads,Paid Ads,Proposal Sent,4,Open,0,0,0.0,7,Gerald Payne,Fox-Cummings
59056,0B049D0C7a69acc,LinkedIn Outreach,Outbound,Negotiation,5,Open,0,0,0.0,6,Carlos Hammond,Weaver-Petty
59057,86C9e74A6FCF8A2,Cold Call,Outbound,Closed Lost,8,Lost,0,1,0.0,5,Danny Singh,Pope-Armstrong
59058,aFBF1E4d2a6Cac6,Social Media,Social Media,Contacted,3,Open,0,0,0.0,4,Veronica Barker,Wade and Sons
59059,893f9f3d951cA5b,Podcast,Events,Qualified,2,Open,0,0,-0.3889,4,Isabella Shah,Rios-Walters
59060,DE42aABCD91ecAf,Website Form,Inbound,On Hold,6,Open,0,0,0.0,4,Darius Brock,Carr-Bean
59061,2cA61D2ACFb27a7,Webinars,Events,Qualified,2,Open,0,0,-0.2,6,Melody Koch,Wells-Oneill
59062,DDF2Bfa4c9d2CC7,Trade Show,Events,Re-engagement,1,Open,0,0,0.0,3,Tracy Gilmore,Glover LLC
59063,46Cb7AFeD84CB3a,Facebook Ads,Paid Ads,Negotiation,5,Open,0,0,-0.05,4,Sydney Nash,Torres-Meyer
59064,0d089D2bbeFa0Fc,Content Marketing,Inbound,New Lead,0,Open,0,0,0.0,7,Ray Lambert,"Shaffer, Knox and Hester"
59065,Ec7b18CcADb6Af4,Podcast,Events,Disqualified,9,Lost,0,1,0.4,7,Heidi Duran,"Oneal, Campbell and Rocha"
59066,B0Afe9B7cc4f53A,Cold Email,Outbound,New Lead,0,Open,0,0,0.0,6,Lucas Flores,Yoder and Sons
59067,Cb4b81Bf0ef54f9,Cold Call,Outbound,On Hold,6,Open,0,0,0.2143,7,Melvin Glenn,Rhodes-Leach
59068,Cd3ED6E6C382F72,Retargeting Ads,Paid Ads,On Hold,6,Open,0,0,-0.1,8,Devon Cochran,Hurley-Kaufman
59069,eb27Fcc5Df409E5,Facebook Ads,Paid Ads,Closed Won,7,Won,1,1,0.5,6,Michelle Mcbride,"Montes, Ewing and Conrad"
59070,e797DE4C00C2234,Content Marketing,Inbound,Disqualified,9,Lost,0,1,0.0,3,Catherine Foley,Walter Inc
59071,768Fe2D1b8AcC86,Chatbot,Inbound,New Lead,0,Open,0,0,0.0,7,Jasmine Davies,Case and Sons
59072,b5C0bAbC7d0b9fa,Podcast,Events,On Hold,6,Open,0,0,0.0,4,Carol Roberts,"Vance, Massey and Santos"
59073,1ad9e9fE4AA7A24,Social Media,Social Media,Proposal Sent,4,Open,0,0,-0.1444,4,Gene Berg,"Dennis, Marks and Pacheco"
59074,0DD914468bB2b11,Website Form,Inbound,Proposal Sent,4,Open,0,0,-0.7,5,Judith Kirk,Stone-Huffman
59075,Adb8bd3890B0c37,Content Marketing,Inbound,New Lead,0,Open,0,0,0.0,4,Christian Evans,Baldwin Inc
59076,EfaCcCD2F85d4DE,Social Media,Social Media,New Lead,0,Open,0,0,0.0667,7,Derrick Heath,Caldwell LLC
59077,efaCff6Bc3D4EA5,Webinars,Events,Qualified,2,Open,0,0,0.0,5,Tracey Daugherty,Downs-Cisneros
59078,74De4f5cDD9DFFC,Cold Call,Outbound,Closed Lost,8,Lost,0,1,0.1364,7,Mark Cross,Melton-Hays
59079,c5C92D1FA3bC4f2,Other,Other,Proposal Sent,4,Open,0,0,0.2778,8,Bob Schwartz,"Carter, Shannon and Simmons"
59080,9c6FEB9EEECf71C,Podcast,Events,Disqualified,9,Lost,0,1,0.5,6,Dana Houston,Lawson-Palmer
59081,6Aa27a41FCaf921,Organic Search (SEO),Inbound,Disqualified,9,Lost,0,1,0.0,6,Jennifer Oconnor,Mcintosh-Jenkins
59082,25E9eCDe803FCed,Direct Traffic,Inbound,Disqualified,9,Lost,0,1,0.0,4,Brenda Chambers,Goodman LLC
59083,3F0d3c3bEAB7c3e,Podcast,Events,Closed Won,7,Won,1,1,0.0,6,Judy Boyd,Miller Ltd
59084,b41adD77171c8eE,LinkedIn Outreach,Outbound,New Lead,0,Open,0,0,0.0,5,Gail Sheppard,"Rich, Stephens and Cook"
59085,09Cb7FBf6D776EF,Website Form,Inbound,Closed Won,7,Won,1,1,-0.225,7,Nicholas Skinner,"Proctor, Schmidt and Haney"
59086,cB013cF93F5Bca2,Facebook Ads,Paid Ads,On Hold,6,Open,0,0,0.0,3,Tara Gordon,"Huber, Frederick and Arias"
59087,3db2BbCe3F37eCC,Google Ads,Paid Ads,Re-engagement,1,Open,0,0,0.0,6,Geoffrey Brady,"Zuniga, Arias and Dorsey"
59088,8Ebfa5dE9B4B88d,LinkedIn Outreach,Outbound,Proposal Sent,4,Open,0,0,0.0,6,Evan Bowers,Bray Inc
59089,0627Bc6bBA53A6A,Direct Traffic,Inbound,Re-engagement,1,Open,0,0,0.16,6,Ryan Oconnell,Hayden Group
59090,3cC1d2ba18dD03F,Partner Program,Referral / Partner,Qualified,2,Open,0,0,0.1,3,Toni Leblanc,"Vargas, Adams and Holloway"
59091,ab3A24CF5265f62,Facebook Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,8,Lauren Klein,"Martinez, Mason and Lucero"
59092,B2BbC1ABa0277ab,Cold Call,Outbound,Disqualified,9,Lost,0,1,-0.2,7,Candace Curtis,Erickson Group
59093,dEE0dD11d7f1D28,Cold Email,Outbound,Re-engagement,1,Open,0,0,0.0,6,Judith Stark,Waters Group
59094,eC40FfcA1Fc2bCa,Google Ads,Paid Ads,Proposal Sent,4,Open,0,0,0.25,6,Carly Dalton,Patton Ltd
59095,dDfa8Bcca38dFAa,Referral,Referral / Partner,Negotiation,5,Open,0,0,0.45,8,Kurt Huff,Snyder and Sons
59096,Ad6cf1d4Bb56aAd,Partner Program,Referral / Partner,On Hold,6,Open,0,0,-0.3,5,Gavin Velazquez,Gregory-Harding
59097,46CdBbc3EEd3Ecc,Cold Email,Outbound,Re-engagement,1,Open,0,0,0.0,8,Derrick Little,Stone Ltd
59098,4B36c5de5f45eee,Networking Event,Events,Qualified,2,Open,0,0,0.0,3,Lucas Silva,"Schmidt, Benson and Powell"
59099,6f429C7a104BDbd,Website Form,Inbound,Closed Lost,8,Lost,0,1,0.175,4,Eduardo Hopkins,"Sims, Miranda and Hardy"
59100,601A8EdC4d54CB2,Google Ads,Paid Ads,Closed Won,7,Won,1,1,-0.05,5,Jean Kaiser,"Molina, Salazar and Walls"
59101,ac743bD0b317B14,Cold Email,Outbound,Closed Lost,8,Lost,0,1,0.5,5,Cassidy Mcclain,Fuller Group
59102,Dfc6B5F59278D02,Networking Event,Events,Closed Lost,8,Lost,0,1,0.0,6,Vanessa Gilbert,Estes-Vincent
59103,cEA0eBd778ad217,Networking Event,Events,Proposal Sent,4,Open,0,0,-0.25,4,Janet Gaines,Cochran and Sons
59104,071C09E3ADf8A08,Podcast,Events,Negotiation,5,Open,0,0,0.25,5,Krista Grimes,Hardy and Sons
59105,b8CEa4E17c94bb1,Google Ads,Paid Ads,Closed Lost,8,Lost,0,1,-0.1667,7,Savannah Oconnor,Hunt Ltd
59106,12E279fAfECD8a2,Cold Call,Outbound,Contacted,3,Open,0,0,0.0,4,Derek Macias,Potter-Golden
59107,F3600aBd0759bCf,Facebook Ads,Paid Ads,On Hold,6,Open,0,0,0.0,4,Christine Rodgers,Mendez and Sons
59108,9560E501FECC4D8,Other,Other,Contacted,3,Open,0,0,0.0,5,Chelsey Marsh,Baird-Reese
59109,ecA98d3AE6b7994,Networking Event,Events,Disqualified,9,Lost,0,1,0.0,6,Savannah Hinton,"Cross, Ward and Blair"
59110,4E1DD04adb38C1E,Purchased List,Outbound,New Lead,0,Open,0,0,0.35,6,Angela Chan,"Booth, Rubio and Jimenez"
59111,0b2cdE5cB611a8A,Chatbot,Inbound,Proposal Sent,4,Open,0,0,0.0,5,Bill Cowan,Mcgee Ltd
59112,09ADc3402cEf281,Cold Email,Outbound,On Hold,6,Open,0,0,0.0,4,Dana Collier,Casey Ltd
59113,aAA530D4bF1B0Df,Trade Show,Events,Closed Lost,8,Lost,0,1,0.0,7,Gregory Patel,Brooks LLC
59114,CBCaCDFB8e6F641,Organic Search (SEO),Inbound,Negotiation,5,Open,0,0,0.3636,7,Kayla Hawkins,Pena-Chavez
59115,ce6F519ff97CCb1,Organic Search (SEO),Inbound,Contacted,3,Open,0,0,0.0,7,Dylan Adams,Gallegos Inc
59116,EbA1B2da22eA13F,Website Form,Inbound,Re-engagement,1,Open,0,0,-0.3125,4,Hailey Shepard,Jackson-Black
59117,Db5E1CcE1d79aFB,Facebook Ads,Paid Ads,Qualified,2,Open,0,0,0.35,3,Isaiah Good,Stone-Rice
59118,98dBE6bDEB3649d,Other,Other,Contacted,3,Open,0,0,0.0,4,Shannon Briggs,"Contreras, Frye and Archer"
59119,fcc5EEAcAb889F3,Trade Show,Events,Qualified,2,Open,0,0,0.0,3,Monica Tran,Sawyer PLC
59120,7f44fC3E280E7eD,Referral,Referral / Partner,On Hold,6,Open,0,0,0.0,7,Allen Ponce,"Woods, Frye and Mcgee"
59121,e9806ecd7ED09fd,Cold Call,Outbound,Qualified,2,Open,0,0,0.0,5,Joanna Lawson,Choi and Sons
59122,3A3c7F862c85771,Webinars,Events,Qualified,2,Open,0,0,0.0,5,Bryce Mathis,James and Sons
59123,5A3E4fad8b9277A,Chatbot,Inbound,Proposal Sent,4,Open,0,0,0.125,7,Rodney Kramer,Strickland-Cabrera
59124,A7A0Ca27282FFCD,Networking Event,Events,On Hold,6,Open,0,0,0.3,6,Jillian Cochran,Dominguez Inc
59125,5C03FcbaDBfA3Fe,Retargeting Ads,Paid Ads,New Lead,0,Open,0,0,0.0,4,Mikayla Horton,Andersen and Sons
59126,879cb9B97174aC8,Facebook Ads,Paid Ads,Contacted,3,Open,0,0,0.4333,6,Ralph Mckay,"Cordova, Harrell and Fitzgerald"
59127,fA94D7be6E1eaaC,Chatbot,Inbound,Negotiation,5,Open,0,0,-0.1667,5,Daniel Savage,Duran-Burnett
59128,392cBcD298a1D7d,Direct Traffic,Inbound,Re-engagement,1,Open,0,0,0.1,7,Carrie Perkins,"Stark, Morse and Weeks"
59129,BA8EeFdC0aa85fC,Cold Call,Outbound,Disqualified,9,Lost,0,1,0.1,6,Kevin Baldwin,Delacruz-Wallace
59130,b0E1Ad684491D69,LinkedIn Outreach,Outbound,Negotiation,5,Open,0,0,0.2,7,Candace Cameron,Kelley PLC
59131,a7fbB203bc14Aff,Other,Other,Disqualified,9,Lost,0,1,0.1333,8,Trevor Sloan,"Cannon, Mckenzie and Mccann"
59132,f5cD3BE0cd2BdAE,Referral,Referral / Partner,Re-engagement,1,Open,0,0,0.0,7,Darrell Ross,Nelson and Sons
59133,8c3e8EED5BE4E5d,Trade Show,Events,On Hold,6,Open,0,0,0.025,7,Felicia Wallace,Branch-Gross
59134,506EdDFBcC9fa05,Organic Search (SEO),Inbound,Re-engagement,1,Open,0,0,0.0,4,Thomas Mahoney,Shaw and Sons
59135,2EadE2D1Eb13AdF,Trade Show,Events,Proposal Sent,4,Open,0,0,0.0,8,Marc Harding,Valdez Group
59136,fcFecFCA3E9FD03,LinkedIn Outreach,Outbound,Re-engagement,1,Open,0,0,0.0,5,Carlos Jordan,"Pittman, Archer and Landry"
59137,415F553D0578FFf,Direct Traffic,Inbound,New Lead,0,Open,0,0,0.0,6,Ian Cordova,Molina Inc
59138,f7Ca8f86057F37D,Social Media,Social Media,On Hold,6,Open,0,0,0.0,5,Herbert Nicholson,"Sosa, Lamb and Ho"
59139,Cb3fAE2f8D8279c,Social Media,Social Media,Proposal Sent,4,Open,0,0,0.0,5,Dalton Martinez,Chavez-Bass
59140,aDFf51710e93c77,Other,Other,Closed Won,7,Won,1,1,0.1364,5,Edgar Ware,Sexton Inc
59141,7C9fd2dED3F3c96,Social Media,Social Media,New Lead,0,Open,0,0,0.5,3,Steven David,Hunt-Lucas
59142,cD3D581AbfEAfdF,Webinars,Events,Closed Lost,8,Lost,0,1,0.0,7,Tamara Villa,Sheppard-Combs
59143,2C2CAe867F6FfCC,Podcast,Events,Negotiation,5,Open,0,0,0.0,6,Sandra Kirk,Rollins-Calderon
59144,08518BCDF9D7dEb,Content Marketing,Inbound,New Lead,0,Open,0,0,-0.05,7,Caleb Bruce,"Galvan, Copeland and Chan"
59145,F8977a3429fB40f,Retargeting Ads,Paid Ads,Closed Won,7,Won,1,1,0.0,6,Traci Santiago,Graves Group
59146,A0eFCa376F2Cc27,Trade Show,Events,Closed Won,7,Won,1,1,0.2,4,Joe Salas,Chambers-Acosta
59147,F2cAB54f0678718,Chatbot,Inbound,Qualified,2,Open,0,0,0.0,8,Natalie Gonzales,Spence-Bruce
59148,5E2fAe93324D189,Podcast,Events,On Hold,6,Open,0,0,0.0,4,Faith Robertson,Buchanan and Sons
59149,06F9d77Be3C2a1a,Webinars,Events,New Lead,0,Open,0,0,0.08,5,Regina Sanford,Browning-Frost
59150,fCfAf3309DfbbD0,Purchased List,Outbound,Re-engagement,1,Open,0,0,0.0,5,Vanessa Maxwell,Rivers Ltd
59151,6F89F8b5fc78627,Cold Call,Outbound,Disqualified,9,Lost,0,1,0.1333,4,Kelsey Mcfarland,Ortiz-Knapp
59152,EdaeBCEAD9F744d,Social Media,Social Media,Negotiation,5,Open,0,0,0.1,7,Monique Lucas,Perez-Nolan
59153,6EE1DBC9AE70f85,Cold Email,Outbound,Proposal Sent,4,Open,0,0,0.275,7,Shari Monroe,"Riddle, Meyer and Travis"
59154,9cD18dC266f32ce,Facebook Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,7,Janet Turner,Gonzalez Ltd
59155,ccAcbde89c533Cd,Webinars,Events,Re-engagement,1,Open,0,0,0.2143,5,Chloe Kaiser,"Petersen, Frost and Nguyen"
59156,41c51B7b7e29aF3,Chatbot,Inbound,Disqualified,9,Lost,0,1,0.25,7,Heidi Castillo,Frye-Garner
59157,C899BFeaBAeDDe1,Cold Email,Outbound,Contacted,3,Open,0,0,0.25,4,Desiree Parker,Booth and Sons
59158,fF0B89BE2BDaEEe,Website Form,Inbound,Negotiation,5,Open,0,0,0.0,5,Noah Cooper,"Ross, Montes and Baird"
59159,9D573Ae26afAcb1,Retargeting Ads,Paid Ads,Disqualified,9,Lost,0,1,0.25,6,Danielle Mcgrath,"Bennett, Joyce and Holloway"
59160,fAACf0D13fC2eB9,Other,Other,Qualified,2,Open,0,0,-0.05,8,Jennifer Huff,Frost-Griffin
59161,6c5e5AdCF632d26,LinkedIn Outreach,Outbound,Re-engagement,1,Open,0,0,0.2,4,Mariah Soto,"Medina, Villegas and Potter"
59162,B2Ae2dfDBaac53C,Social Media,Social Media,Closed Lost,8,Lost,0,1,0.0,7,Sherri Ashley,"Moran, Higgins and Huber"
59163,e86aEA9E0cc0A58,Podcast,Events,Qualified,2,Open,0,0,-0.0688,8,Alexander Christensen,Meyer-Lynch
59164,eFA4D425Fb612eD,Website Form,Inbound,Contacted,3,Open,0,0,0.0,5,Neil Patterson,Drake-Cervantes
59165,f7Dff35F833F684,Facebook Ads,Paid Ads,New Lead,0,Open,0,0,-0.0375,7,Rita Nixon,Mclean Group
59166,67e07C13069f547,Other,Other,Proposal Sent,4,Open,0,0,0.0,5,Lee Acosta,Kelley Inc
59167,a77AA05965714FC,Website Form,Inbound,Disqualified,9,Lost,0,1,0.5,3,Kristin Salazar,"Schmitt, Pena and Rodgers"
59168,3ce0AEA4fcEcBe0,Website Form,Inbound,Proposal Sent,4,Open,0,0,0.2375,6,Dominique Garrett,Blanchard Inc
59169,dcb5aFBB1D9b330,Podcast,Events,Closed Lost,8,Lost,0,1,0.0,8,Marissa Lucas,Friedman Group
59170,CC6D786Db2Db337,Webinars,Events,Qualified,2,Open,0,0,0.0,6,Ray Padilla,"Cole, Hess and Tyler"
59171,B00415d9Eeee6C3,Other,Other,Closed Lost,8,Lost,0,1,0.0,5,David Riley,Potter-Rowland
59172,1CBD92AB7B08afD,Podcast,Events,Qualified,2,Open,0,0,0.0,6,Paige Alvarado,Browning-Reynolds
59173,8cBaF3d35052C4A,Website Form,Inbound,Disqualified,9,Lost,0,1,-0.0357,6,Jacqueline Fritz,"Garcia, Austin and Reid"
59174,4EceccEefEEa346,Facebook Ads,Paid Ads,On Hold,6,Open,0,0,-0.3,3,Tamara Owens,"Perry, Bridges and Green"
59175,eAa5c64C2A8f6eD,Cold Call,Outbound,Negotiation,5,Open,0,0,0.0,5,Daryl Figueroa,"Mccann, Cisneros and Gates"
59176,4EeFBdcfF1e1D72,Partner Program,Referral / Partner,Negotiation,5,Open,0,0,0.0,5,Brent Bolton,Savage-Olsen
59177,fE9bd75513c8DBA,LinkedIn Outreach,Outbound,New Lead,0,Open,0,0,0.6,4,Dwayne Cannon,"Yu, Bradley and Davis"
59178,aa03e9EFA3b5CDf,Referral,Referral / Partner,Contacted,3,Open,0,0,0.0,8,Susan Roach,"Lindsey, Flynn and Dalton"
59179,cBab00Ec9B9B78A,Partner Program,Referral / Partner,Disqualified,9,Lost,0,1,0.0333,4,Leroy Lara,Brady PLC
59180,8f91ABbDeb372A4,Podcast,Events,Negotiation,5,Open,0,0,0.0,8,Frederick Hampton,Mora-Gray
59181,6DED8bee719e03d,Website Form,Inbound,Re-engagement,1,Open,0,0,0.0,5,Jay Pittman,"Griffin, Ashley and Hester"
59182,aDbF489a55Fddcd,Referral,Referral / Partner,Disqualified,9,Lost,0,1,0.0,6,Nicholas Avery,"Salazar, Meadows and Mayer"
59183,5dBAEBEDe11bb45,Facebook Ads,Paid Ads,Proposal Sent,4,Open,0,0,0.0,7,Kathy Stewart,Smith-Gonzales
59184,a7d5b72196B38A6,Cold Call,Outbound,Proposal Sent,4,Open,0,0,0.0,4,Christian Archer,Allen PLC
59185,0BC7481c2B26F99,Networking Event,Events,Qualified,2,Open,0,0,0.8,5,Cristina Cooke,"Schaefer, Bowers and Lopez"
59186,FA3ec2c5deC956a,Direct Traffic,Inbound,Re-engagement,1,Open,0,0,0.3,6,Gwendolyn Fowler,"Henson, Gibson and Church"
59187,F8Dd4fedEc2ACf1,Organic Search (SEO),Inbound,Proposal Sent,4,Open,0,0,0.0556,8,Andrea Shaffer,Ho-Richards
59188,919dFa176CD8340,Referral,Referral / Partner,On Hold,6,Open,0,0,-0.0333,7,Jill Skinner,"Bailey, Burnett and Stuart"
59189,0DaE2f4cC278F6F,Website Form,Inbound,Proposal Sent,4,Open,0,0,0.0,6,Elaine Bass,Silva PLC
59190,ed4BDCaC8F4f0ee,Podcast,Events,Proposal Sent,4,Open,0,0,0.4,4,Noah Knapp,Rivas-Sherman
59191,69315CD48183e90,Partner Program,Referral / Partner,Negotiation,5,Open,0,0,0.125,5,Mary Gibbs,Figueroa-Parks
59192,95F9b920984dE70,Direct Traffic,Inbound,On Hold,6,Open,0,0,0.0,4,Emma Griffin,Forbes-Howell
59193,6C9a3FB6DfbfB03,Retargeting Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,8,Joy Burnett,Sampson-Mclean
59194,5A9B556afC9Eab5,Facebook Ads,Paid Ads,Contacted,3,Open,0,0,0.0,4,Clayton Vaughan,Curtis Inc
59195,BF2A68dd01D680A,Cold Call,Outbound,New Lead,0,Open,0,0,0.375,8,Jonathon Wise,Garcia Ltd
59196,777D9bBFe932B08,Organic Search (SEO),Inbound,Closed Lost,8,Lost,0,1,-0.2,5,Julian Lawrence,"Oconnell, Ferguson and Benson"
59197,5373eacd9cbff74,LinkedIn Outreach,Outbound,Re-engagement,1,Open,0,0,-0.55,4,Brandi Ayers,"Mcfarland, Adams and Armstrong"
59198,4ddE8c87cAaE20C,Cold Email,Outbound,Disqualified,9,Lost,0,1,0.0,5,Elizabeth Bernard,Roy Ltd
59199,D4EC1f0Fc5f9De9,Content Marketing,Inbound,New Lead,0,Open,0,0,0.0,4,Kevin Gilbert,Carson PLC
59200,3e302007aA79FFa,Direct Traffic,Inbound,Negotiation,5,Open,0,0,0.0,7,Matthew Mendez,Morton Group
59201,F95a08f78aAaaCd,Cold Call,Outbound,Negotiation,5,Open,0,0,0.3182,7,Suzanne Decker,Barber LLC
